sku,name,isVisible,description,Descripción,stock,category,aplication,presentation
8000,SOLUBLE 10 EP,TRUE,"producto que mezclado con agua en proporciones variables de acuerdo a su aplicación, forma una emulsión estable que posee propiedades lubricantes (dadas por el aceite base) y refrigerantes relacionadas con el agua agregada.\nEn condiciones normales de operación no forma espuma. En la formulación del Soluble 10 EP se incluye también un potente bactericida, a los efectos de mejorar aún más su natural resistencia a la formación ocasional de bacterias que provocan desagradables olores.\n",,1,['Industrial'],LUBRICANTE PARA MECANIZADO DE METALES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 1 Litro
10600,SOLUKAN,TRUE,"Es un aceite para corte y rectificado de metales, aplicables a todas las operaciones en las que se requiera un aceite emulsionable, semisintético con propiedades bacteriostáticas de larga duración que proporcionan mayor vida útil de la emulsión.\nDebido a su excelente humectación mejora notablemente la refrigeración de las herramientas de corte y mantiene limpias las máquinas de micro virutas de fundición y barros de rectificación.\nPresenta una gran estabilidad que le permite ser mezclado con aguas duras.\nEstá especialmente desarrollado para el mecanizado de fundición, acero y otros metales. Operaciones tales como, torneado automático, fresado, escariado, roscado con macho y terraja.\n",,1,['Industrial'],LUBRICANTE PARA MECANIZADO DE METALES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 4 Litros
10610,SOLUKAN SINTÉTICO,TRUE,"Producto sintético utilizado para operaciones de rectificación y mecanizado de metales ferrosos y aceros de baja maquinabilidad. Alto poder anticorrosivo.\nEs un producto de origen petroquímico que brinda propiedades exclusivas de un sintético.\nResistencia a la degradación por microorganismos, por lo tanto mayor vida útil de la solución.\nMuy buena detergencia, que mantiene limpias las piedras de rectificación, disminuye la frecuencia del diamantado.\nBaja tendencia a la formación de espuma.\n",,1,['Industrial'],LUBRICANTE PARA MECANIZADO DE METALES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
9850,ELECTROEROKAN FLUID EDM,TRUE,"Fluido de alto punto de inflamación, baja viscosidad y prácticamente inodoro, de excelentes propiedades aislantes, especialmente concebido para trabajar en todo tipo de máquinas electroerosionadoras. Se utiliza en maquinas electroerosionadoras por hilo o electrodos, que trabajan desbastando por chispa.",,1,['Industrial'],LUBRICANTE PARA MECANIZADO DE METALES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
8005,ADITIVO ANTIMICOTICO,TRUE,"Es un bactericida de amplio espectro como función principal, además es alguicida y funguicida en su función secundaria. Aditivo que en concentraciones por debajo de las 100 p.p.m. no afecta a los sistemas acuosos con degradación biológica.",,1,['Derivados Y Aditivos'],LUBRICANTE ANTIMICOTICO,Bidón 4 Litros Bidón 1 Litro
10800,TEMPLE REVENIDO,TRUE,"Es un producto de alto punto de inflamación, no se volatiliza durante la operación en los trata mientos térmicos.\nNo genera humos y no hay riesgos de inflamación del baño. Es resistente a la oxidación, no cambia su \nestructura ni se modifican sus cualidades durante el trabajo. Se utiliza en operaciones de revenido ( lento ) en la industria metalúrgica.",,1,['Industrial'],LUBRICANTE PARA TEMPLADO,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
10750,TEMPLE LAVABLE,TRUE,"Para el templado de piezas de hierro por inmersión, para producir un endurecimiento en la superficie de la pieza por el enfriamiento controlado a través del aceite especial TEMPLE LAVABLE.\nTiene un alto punto de inflamación, no produce olores ni espumas. y con la viscosidad adecuada para tal fin. Este producto puede ser Removido con agua caliente o Fría.\n\n",,1,['Industrial'],LUBRICANTE PARA TEMPLADO,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
11400,KANEST 3 ESTAMPADO PROFUNDO,TRUE,"Soporta grandes presiones y absorbe resbalamiento para producir el estampado.Se utiliza para estampar piezas de diversos metales, como chapas de hierro, cobre, aluminio y acero.\nEl agregado del KANEST 3 ( ESTAMPADO PROFUNDO ) es a pincel o espátula, para desplazarlo en forma uniforme sobre toda la superficie de la chapa a estampar por ingreso del pistón del balancín dentro del molde y produce el producto deseado brillante con buen acabado en toda su superficie y sin rayas. KANEST 3, se retira de la superficie estampada con solventes común de libre disposición en el mercado.\n\n",,1,['Industrial'],LUBRICANTE PARA ESTAMPADOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
10910-11010,TERMICO PREMIUM,TRUE,Térmico Premium: Hidrocarburo especial para transferencia térmica. Con proceso de refinación por hidrotratado de manera de extraer toda sustancia contaminante que interfiera en la resistencia térmica del hidrocarburo.\nResiste la temperatura de calefacción producida dentro de un sistema térmico con tanque expansor sin variaciones y no produce depósitos carbonosos.\n,,1,['Industrial'],SISTEMAS DE TRANSFERENCIA TÉRMICA,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
10920,TERMICO SINTÉTICO,TRUE,Producto sintético producido petroquímicamente de grupos de polialfaolefinas que son específicamente resistentes a variaciones térmicas sin cambiar su estructura.\nResiste la temperatura de calefacción producida dentro de un sistema térmico con tanque expansor sin variaciones y no produce depósitos carbonosos.\n,,1,['Industrial'],SISTEMAS DE TRANSFERENCIA TÉRMICA,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
9800,TRANSFORMADOR 1 DIELÉCTRICO,TRUE,"Son aceites minerales muy refinados y seleccionados por poseer naturalmente una elevada constante dieléctrica y son los medios aislantes más adecuados para ser usados en los transformadores de tensión, interruptores u otros sistemas eléctricos que funcionen en baño de aceite.",,1,['Industrial'],SISTEMAS ELÉCTRICOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
9400,KANLA 5 TEXTIL,TRUE,"Aceite altamente refinado de gran estabilidad a la oxidación para cojinetes antifricción y de rodamientos de movimientos rápidos y cargas muy livianas.\nLubricante de color claro, liviano, sin olores, formulados con aditivos anticorrosivos, antioxidantes, antiespumantes y un compuesto para suave presión y mejor resbalamiento con un humectante de oleosidad.\nPara lubricar husos de hiladoras, cajas devanadoras, máquinas de coser y escribir, aparatos de precisión, telegráficos, etc.\n",,1,['Industrial'],MAQUINAS TEXTILES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
9600,KANLA 5 TEXTIL - LAVABLE,TRUE,"Aditivado con productos de última generación para su aplicación y con la incorporación de un paquete específico de aditivos para hacerlo soluble en agua y retirarlo de una tela manchada en el proceso de\nteñido sin perjuicio para el colorante, ni para el proceso de fijación del color.\nPara lubricar agujas, platinas, cerrojos, platinas de empuje para las agu jas, platinas\nde dibujo, cilindros de agujas, discos, anillos de platina, etc, de un telar circular.\n",,1,['Industrial'],MAQUINAS TEXTILES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
10500,ENZIMAJE,TRUE,"Compuesto especial que mezclado con agua en proporciones variables de acuerdo a su aplicación, forma una emulsión estable que posee propiedades lubricantes para el enzimaje de fibras textiles.\nEn condiciones normales de operación no forma espuma. En la formulación del Enzimaje se incluye también un potente bactericida, a los efectos de mejorar aún más su natural resistencia a la formación ocasional de bacterias que provocan desagradables olores.\n",,1,['Industrial'],MAQUINAS TEXTILES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
11300,ANTICOR 220 DESPLAZANTE DE AGUA,TRUE,Para proteger con una película oleosa anticorrosiva piezas mecanizadas ferrosas o aceradas que tengan agua en su superficie y que serán almacenadas durante un tiempo y en un medio ambiente normal.,,1,['Industrial'],ANTICORROSIVO - ANTIHERRUMBRE - PROTECTOR,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
14100 - 14101 - 14102 - 14103 - 14104 - 14105,INDUSTRIAL,TRUE,"Lubricante multifuncional elaborado con aceites minerales altamente refinados que le confieren adhesividad, extrema presión, anticorrosivo y antiespumante. Para cumplir con las exigencias de un lubricante para todos los componentes de máquinas herramientas (rodamientos, engranajes, descansos y todo movimiento lubricado por lubricación centralizada o manual) Sistema hidráulico de la máquina herramienta, guía de bancadas.\n\n",,1,['Industrial'],LUBRICANTES MULTIFUNCIONAL INDUSTRIAL,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
14150,CADEKAN HOT - CADENAS HORNOS - VW - ST,TRUE,"Aceite lubricante semisintético para cadenas de cintas transportadoras que ingresan a hornos con temperaturas altas. Proporciona muy buena adherencia con todas las partes metálicas que componen la cadena y sus piñones, asegurando la llegada del lubricante donde lo necesita el movimiento.",,1,['Industrial'],LUBRICANTE PARA CADENA DE HORNOS INDUSTRIALES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
18300-18310,CABLEKAN ST 600 - CABLEKAN 100W,TRUE,"Compuesto elaborado para lubricar cables de acero con o sin alma vegetal o sintética, no contiene solvente. Otorga larga vida útil al cable de acero, independiente de la función que éste deba cumplir. Contiene aditivos anticorrosivos, fibrosante, extrema presión.",,1,['Industrial'],LUBRICANTE PARA CABLES DE ACERO,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
6800-6900-7100,TURBINA,TRUE,"Son aceites minerales altamente refinados, desarrollados para ser utilizados en turbinas de vapor, a gas, hidráulicas, turbo compresores, reductores de alta y media velocidad con baja carga.",,1,['Industrial'],LUBRICANTE PARA TURBINAS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
11600,DESMOLDANTE W PB,TRUE,Lubricante desarrollado y formulado para ser utilizado con aditivos específicos para asegurar el desmolde de piezas de plomo fundidas a alta velocidad de trabajo. El DESMOLDANTE W PB no produce humo en la conducción de la operatividad y asi poder asegurar un óptimo clima medio ambiental al operador. El contacto directo con el producto en el modo operativo no produce inconvenientes al operador,,1,['Industrial'],LUBRICANTE PARA DESMOLDAR PIEZAS DE PLOMO,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
11805,DESMOLDANTE HORMIGON CHAPA ALUMINIO,TRUE,"Es un producto liviano, aceitoso de baja viscosidad, olor característico y color marrón claro..\nEste producto no es soluble en agua.\nPintar el molde de chapa de hierro o aluminio con el producto y no esperar que seque antes de colocar el hormigón\n",,1,['Industrial'],LUBRICANTE PARA DESMOLDAR HORMIGÓN,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
8900-8950-8955-9100- 9200-9300.,LAMIKO REDUCTOR SP,TRUE,"Aceites lubricantes minerales parafínicos, inserto en los parámetros de clasificación ISO 68 a ISO 460 (viscoso) Insoluble en agua, soluble en alcohol.\nDensidad ligeramente menor al agua. Con fibra mediana, con suave presión. Formulado con aditivos anticorrosivos y antiespumantes.\nIdeales para lubricar reductores que no requieren alta presión de trabajo y están compuestos por piñon y corona de bronce o hierro y bronce.\n",,1,['Industrial'],SISTEMAS DE ENGRANAJES Y REDUCTORES,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
4260,KANBIKE 15w 50 4T SINTÉTICO JASO MA2,TRUE,"Lubricante 100% sintético diseñado para satisfacer los requerimientos de los motores de 4 tiempos en motocicletas con cajas de velocidades integradas o no y embrague bañado en aceite o en seco. Adecuado para todas las marcas de motocicletas de 4 tiempos, incluyendo los modelos deportivos y de competencia de alto rendimiento.",,1,"['Motos', 'Motos']",MOTORES 4 TIEMPOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 1 Litro
4220,SAVIA M - MAX SEMISINTETICO  10W40,TRUE,"Lubricante Premium diseñado para satisfacer los requerimientos de los motores de 4 tiempos en motocicletas. Para motores de 4 tiempos de motocicletas de alta performance, formulado con excelente paquete de aditivos para el control de la oxidación, la corrosión, la espuma y con buena dispersión del hollín y neutralización de los ácidos formados durante la combustión.",,1,['Motos'],MOTORES 4 TIEMPOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 1 Litro
4210,SAVIA M  20W50,TRUE,Desarrollado para la lubricación de motores 4 tiempos ( 4 T ) en motocicletas que requieran un multigrado 20W50 que otorga una mayor cuña lubricante.,,1,['Motos'],MOTORES 4 TIEMPOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 1 Litro
4200,MOKAN 2T,TRUE,"KANSACO ha desarrollado con MOKAN 2T un excelentísimo aceite lubricante para sistemas de inyección o pre-mezcla 2T (dos tiempos) de alta calidad con base mineral parafínicas y aditivos de avanzada, bajo humo y excelente dispersión en la nafta (gasolina).",,1,['Motos'],MOTORES 2 TIEMPOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 1 Litro Botella 500cc Botella 100cc
4250,MOKAN AGROVERDE,TRUE,"Para pre-mezcla o sistemas de inyección en 2T exigido industrialmente con motor a nafta, desmalezadoras, motosierras, etc.\nSe mezcla inmediatamente con la nafta dejando buena película lubricante cubriendo el desplazamiento del pistón. No deja cenizas ni perlas en los inyectores de bujías. \nProtege contra la corrosión y no produce humos ni olores.\n",,1,"['Motos', 'Motos']",MOTORES 2 TIEMPOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 1 Litro Botella 500cc Botella 100cc
4500,CENTRIFUGO PARA  MOTOS,TRUE,"Lubricante antidesgaste para cajas de velocidades y embragues centrífugos de motocicletas, scooters y ciclomotores de pequeña cilindrada",,1,['Motos'],EMBRAGUES CENTRÍFUGOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros POMO 450cc.
5300,LUBRICANTE PARA MOTOSIERRA,TRUE,"Consecuencia de rigurosos estudios y bajo la fórmula exclusiva de KANSACO, este producto posee una buena estabilidad química y una gran adherencia lo que evita el salpicado en las cadenas, además las protege contra la corrosión y las mantiene limpia y lubricada. Contiene aditivos que evita su desgaste prolongando su vida útil.",,1,['Derivados Y Aditivos'],LUBRICANTE PARA CADENA DE MOTOSIERRA,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 4 Litros Bidón 1 Litro
9990,LUBRICANTE PARA ARMAS,TRUE,"Lubricante de color claro, transparente, sin olores, formulado con aditivos anticorrosivos, antioxidantes, antiespumantes y un compuesto para suave presión y mejor resbalamiento con un humectante de oleosidad. Ideal para Limpiar, lubricar y proteger todo tipo de armas.",,1,['Derivados Y Aditivos'],LUBRICANTE PARA LIMPIAR Y PROTEGER ARMAS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Aereosol 400 ml
13000,DESENGRIN  •   DESENGRASANTE - BIODEGRADABLE,TRUE,"Logramos desarrollar el más poderoso desengrasante orgánico natural, atóxico, soluble en agua, biodegradable y de fresco aroma.\nRemueve las grasas y aceites del lugar en donde estén adheridos, emulsionándolos en primer momento para poder desprenderlos y en una segunda etapa los libera manteniéndolos en suspensión sobre el agua, lo cual facilita su separación y poder usar la solución para otra limpieza.\n",,1,['Derivados Y Aditivos'],LIMPIEZA Y DESENGRASADO,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidon de 4 litros
13100,LUBRICANTE PARA BOMBA ORDEÑADORA,TRUE,"Lubricante de color claro, transparente, sin olores, formulado con aditivos anticorrosivos, antioxidantes, antiespumantes y un compuesto para suave presión y mejor resbalamiento con un humectante de oleosidad. Ideal para Limpiar, lubricar y proteger todo tipo de armas..",,1,['Agro'],LUBRICANTE PARA BOMBA ORDEÑADORA,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidon de 4 litros
4900,MOLIBDENO,TRUE,"Aditivo anticorrosión y antidesgaste de color negro grisáceo, para ser agregado \nAl lubricante de cárter en motores nafteros, gasoleros o a G.N.C.\nProtege todos los movimientos internos del motor protegiéndolo contra el desgaste y reduciendo la fricción a alta temperatura.\n• Protección absoluta durante el arranque en frío\n• Reducción del desgaste normal del motor.\n• Reducción del coeficiente de fricción incluso en condiciones de extrema carga o temperatura.\n• Actúa como lubricante de emergencia en caso de pérdida de aceite del motor.\n",,1,['Derivados Y Aditivos'],ANTIDESGASTE - ANTICORROSIVO,BOTELLA 100cc.
5600,KANFREN,TRUE,"Fluido para frenos hidráulicos y de embrague para automóviles, camiones, ómnibus, motocicletas, maquinarias agrícolas y viales, formulado para desempeñarse en un amplio rango de temperaturas. Compatible con los componentes de goma del sistema. • Eficiente prevención del desgaste en el sistema de frenos.• Neutralización de los efectos adversos que puede provocar el ingreso de agua o polvo al sistema • No afecta los sellos y gomas.• Optima Lubricación.• Alta estabilidad térmica.• Utilizable hasta -50º C.\n\n",,1,['Derivados Y Aditivos'],CIRCUITO DE FRENOS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Botella 1 litro Botella 500cc. Botella 200cc.
13302,W-KAN,TRUE,"Limpiador, lubricante y penetrante deshumedecedor, preventivo, protector y desbloqueador. \nDe uso universal, general y de multiples aplicaciones en distintas areas domésticas, talleres, laboratorios, industrias, hobbystas, transporte deportes, mantenimiento en general, etc.\n",,1,['Derivados Y Aditivos'],USOS MÚLTIPLES,Aerosol 400 ml
12300 -12310,FLUIDO KALIBRE       BOMBAS BOSCH -    BOMBAS LUCAS,TRUE,Es un hidrocarburo rectificado con un punto de destilación de primera gota y punto seco idéntico en cada una de las producciones lo que asegura siempre tener un mismo producto en cuando a rango de viscosidad y cadena hidrocarbonada.\nEstas características son producidas para tener siempre un mismo producto y lograr un fluido patrón para calibrar bombas inyectoras de gas-oil en motores de combustión interna\nEn su composición se agregaron una serie de aditivos para completar su resistencia a la oxidación y asegurar no tener corrosión ni espumas. Ni lodos en el tanque del equipo calibrador.\n,,1,['Derivados Y Aditivos'],FLUÍDO PATRÓN PARA CALIBRACIÓN DE BOMBAS INYECTORAS,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros
4400,NAUKAN  2T,TRUE,"Formulado con aceites premium de máxima refinación para obtener bases de alta pureza, libre de productos oxidables y acompañados con un paquete de aditivos de última generación de dispersantes -detergentes sin cenizas junto a anticorrosivos y antioxidantes para altas temperaturas. Cumple Norma TC-W3.
\nRecomendado para todos los motores de dos tiempos, especialmente los marinos fuera de borda y también los motocyclos, snowmobites, lawn mowers, ATV'S y chainsaw´s.",,1,['Motos'],LUBRICANTE PARA MOTORES FUERA DE BORDA,Tambor 200 Litros Tambor 100 Litros Balde 20 Litros Bidón 1 Litro
19100,GRASA NAUTICA HIDRORREPELENTE,TRUE,"Grasa para lubricación general de embarcaciones.
\nPosee excelente hidrorepelencia, resistiendo el trabajo en presencia de aguas blandas y duras.",,1,['Grasas'],GRASA PARA LUBRICAR ELEMENTOS NÁUTICOS,POTE 400 grs
15000,GRASA  CALCICA ADHESIVA,TRUE,"Grasa elaborada con aceites refinados, aditivos sintéticos que le confieren adherencia al metal y jabones de calcio. De fibra larga. Se utiliza para lubricación de chasis de automotores (camiones, colectivos, autos, maquinaria vial, maquinaria agrícola). Soporta el lavado por agua fría. En la industria es ideal para lubricar toda maquinaria de trabajo en frío y sin exigencias de presión o peso.",,1,['Grasas'],LUBRICACIÓN GENERAL,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg
15100,GRASA  MULTIUSO   •   ROJA - CHASIS,TRUE,"Su color es bermellón brillante de muy buena y resistente fibra. Producida para lubricación de chasis de automotores (camiones, colectivos, autos, maquinaria vial, maquinaria agrícola). Soporta el lavado por agua fría. En la industria es ideal para lubricar toda maquinaria de trabajo en frío y sin exigencias de presión o peso.",,1,['Grasas'],LUBRICACIÓN GENERAL,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg
15630,GRASA AMARILLA W,TRUE,"Suave al tacto, con fibra para aumentar si adherencia, insoluble en agua.
\nElaborada con aceites minerales refinados ISO 100 con aditivos antioxidante y anticorrosivo
\nPermite lubricar con suavidad y protección a mecanismos industriales, domésticos, PC, automotores, guías de ascensores y todo movimiento que no requieran exigencias de extrema presión ni temperatura.",,1,['Grasas'],LUBRICACIÓN GENERAL,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg POTE 100 grs POMO 400 grs AEROSOL 347 grs
15200,LITIO • MULTIUSO EP3 / CHASIS,TRUE,"Producida para lubricación de chasis de automotores (camiones, colectivos, autos, maquinaria vial, maquinaria agrícola). Soporta el lavado por agua fría. En la industria es ideal para lubricar toda maquinaria de trabajo en frío y mediana exigencia o moderada.
\nSe utiliza en temperatura ambiente en lugares donde deba lubricar.
\n• Buena adherencia al metal y jabones de calcio.
\n• Su color es rojo bermellón.
\n• Su fibra es producida naturalmente al dispersar el jabón junto al aditivo EP, sulfofosforado",,1,"['Grasas', 'Grasas']",LUBRICACIÓN GENERAL,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg POTE 800 grs POTE 400 grs POTE 100 grs POMO 400 grs
15300,LITIO EP RULEMANES,TRUE,"Grasa elaborada con aceites viscosos refinados, aditivos antioxidantes, anticorrosivos que le confieren adherencia al metal y extrema presión.
\nLos jabones son de 12 Hidroxiestearato de litio y se presentan en distintos grados según N.L.G.I. 00, 0, 1, 2 y 3. Según la performance que deba cumplir la grasa de Litio.
\n• Buena adherencia al metal.
\n• Soporta bajas temperaturas de trabajo desde -15º C hasta 180º C.
\n• Soporta cargas de hasta 9000 Kgrs. x cm2.
\n• Es resistente al agua fría.
\n• No se ablanda con el trabajo y no separa aceite.
\n• Excelente fibra natural de largo apropiado para su adherencia al diámetro del ruleman o cojinete.
\nSu principal aplicación es la de lubricar rulemanes de todo tipo y marca
\n(MAR, 2KL, FAG, RIV, SKF, STEYR, KOYO, etc.)
\nPuede ser utilizada en lubricación general de maquinaria industrial, agrícola, vial y minera.",,1,"['Grasas', 'Grasas']",GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg POTE 800 grs POTE 400 grs POTE 100 grs POMO 400 grs AEROSOL 347 grs
15550,LITIO EP COMPLEJA,TRUE,"Grasa Compleja elaborada con aceites viscosos ISO 220 refinados, jabones de 12 Hidroxi-estearato de litio y un acomplejante orgánico; aditivos antioxidantes, anticorrosivos que le confieren adherencia al metal y extrema presión.Esta grasa fue diseñada para lograr un producto con mejor punto de goteo (250°C) un aumento en la resistencia del ensayo a 4 bolas (300 Kg. En la resistencia EP de su cuña lubricante).",,1,['Grasas'],GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg
15770,GRASA KARMELO,TRUE,"Grasa de Sulfonato de calcio, EP resistente al agua, de alto punto de goteo y anticorro-siva. Multipropósito, para baja, media y altas velocidades.
\nResistente al agua marina.
\nRango de temperatura de operación -25ºC a 190ºC.
\nPrestación óptima en Industria papelera.
\nPrestación óptima en Industria Siderúrgica.
\nPrestación óptima en Industria Maderera.
\nPrestación óptima en Industria Minera.
\nPrestación óptima en Industria Azucarera.",,1,"['Grasas', 'Grasas']",GRASA PARA RULEMANES Y ENGRANAJES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg
19500,GRASA DURKANLIT EP2,TRUE,"Es una grasa lubricante Premium de Litio con fibra mediana. Fabricada con jabón de 12 hidroxi-estearato de litio y un aceite mineral refinado ISO 320 con aditivo para extrema presión, antioxidante, inhibidor de oxidación, formando una excelente cuña lubricante que soporta muy bien la elevada presión intermitente a que están sometidos rulemanes y cojinetes.
\nDurkanLit es una grasa lubricante diseñada para lubricar rulemanes, rotulas de maquinarias agrícolas, viales, camiones, líneas de colectivos y maquinaria Minera.",,1,['Grasas'],GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg POTE 800 grs
19510,GRASA DURKANLIT EP2 MO,TRUE,Grasa lubricante Premium multipropósito para la industria en general con agregado de Disulfuro de Molibdeno para cumplir performance de disminuir el coeficiente de rozamiento y absorber cargas de choque intermitente durante la vida útil.,,1,"['Grasas', 'Grasas']",GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg
19520,GRASA DURKANLIT EP2 GRAFITADA,TRUE,"Grasa lubricante Premium multipropósito para la industria en general con agregado de polvo superfino de grafito, que deja una fina capa antiestática – deslizante – que disminuye el coeficiente de rozamiento.",,1,['Grasas'],GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg
15500 - 15510,GRASA FIBROSA SODICA,TRUE,"Grasa elaborada con aceites refinados pesados, aditivos antioxidantes y jabones de sodio.
\nTiene buena resistencia al trabajo y su cuña lubricante soporta 180 Kgrs. en el ensayo de EP four ball. Grasa esponjosa de fibra natural y muy adherente.",,1,"['Grasas', 'Grasas']",GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg POTE 800 grs POTE 400 grs
16000,GRASA DE ALUMINIO,TRUE,"Complejo de Aluminio para operar en condiciones severas de servicio para industrias y automotor. Insoluble en agua y de alto punto de goteo.
\n• Soporta altas presiones y temperaturas de trabajo de 180º C.
\n• Posee excelente hidro-repelencia, resistiendo muy bien el trabajo en presencia de
\naguas blandas y duras.
\n• No es corrosiva.
\n• Excelente para lubricar rodamientos.
\n• Importante aditivo para extrema presión.",,1,"['Grasas', 'Grasas']",GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg POTE 800 grs
16100 - 16200,GRASA AMARILLA GRAFITADA   • XU • XO,TRUE,"El grafito confiere a esta grasa características que la hacen particularmente apta para la lubricación de mecanismos cuyo engrase se efectúa con grandes intervalos,
\ndebido a la dificultad de acceso a los graseros",,1,['Grasas'],LUBRICACIÓN GENERAL,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg BALDE 3 Kg
16300,GRASA BICICLETERO,TRUE,"Es una grasa semidura, N.L.G.I. 4, elaborada con aceites minerales pesados, jabones de calcio y aditivos sintéticos que le confieren adherencia al metal.
\nEn la industria es ideal para lubricar toda maquinaria de trabajo en frío con movimientos lentos de rulemanes o engranajes rectos. También se la utiliza como grasa tapón en bombas de agua y para armar bolilleros en pedaleras de bicicletas.",,1,['Grasas'],LUBRICACIÓN GENERAL,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg
16400,GRASA HOMOCINETICA,TRUE,"Está orientada a usos en la industria donde hay presencia de agua o vapor. Y en esas condiciones se debe lubricar ejes y cojinetes, deslizadores y distintos tipos de rulemanes.
\nTiene buena resistencia al trabajo con buena lubricación por largo tiempo.",,1,['Grasas'],GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg
16500,GRASA HOMOCINETICA  MO,TRUE,"Es una grasa lubricante de color pardo claro y olor característico, de fibra corta con alto punto de
\ngoteo (270ºC) resiste el lavado con agua dulce y agua salada.Formulada con aditivos de extrema presión, antioxidantes, anticorrosivos y aditivos de desliza miento. Con el agregado de Molibdeno que le confiere disminución del coeficiente de rozamiento, menor temperatura de giro de la bolilla ó espárragos sobre pista.",,1,['Grasas'],GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg
16700 - 16800,LIMOL 100 / 200 GRASA DE LITIO MO,TRUE,"Los jabones son de 12 Hidroxi-estereatos de litio y con agregado de disulfuro de molibdeno, le confiere una disminución del coeficiente de rozamiento, menor temperatura de giro de la bolilla o espárragos sobre pista.",,1,['Grasas'],GRASA PARA RULEMANES,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg POTE 100 grs
16900 - 17000,GRASA DE LITIO GRAFITO   XU • XO,TRUE,"Los jabones son de 12 Hidroxi-Estereatos de Litio y tienen un agregado de Polvo de Grafito para disminuir el coeficiente de rozamiento y aumentar su poder EP. Ideal para lubricar pernos de maquinaria pesada.
\nEspectacular grasa grafitada para lubricar por larga vida, robinetes de válvulas de gas domiciliarias e industriales, como así también rotulas muy exigidas en su prestación de servicios y con altas cargas y evita su desgaste y aumenta la lubricidad por movimiento entre láminas de grafito.",,1,['Grasas'],GRASA PARA RULEMANES - ROBINETES - RÓTULAS,TAMBOR 180 Kg BALDE 18 Kg BALDE 9 Kg POTE 100 grs AEROSOL 347 grs
